Location,Date,Infectious,Infectious_CI_L,Infectious_CI_U,Infectious_CrI_L,Infectious_CrI_U,Growth_Rate,Growth_Rate_CI_L,Growth_Rate_CI_U,Infected,Infected_CI_L,Infected_CI_U,Infected_CrI_L,Infected_CrI_U,Deaths
Missouri,2021-02-04,22635.6,20994.0,24305.7,11783.6,42124.9,0.0333,0.0229,0.0438,832792.1,814905.3,850487.5,435268.0,1544052.1,7756.3
Missouri,2021-02-05,23019.7,21258.9,24820.5,11977.5,42860.6,0.028,0.0171,0.0388,836779.0,818722.3,854532.9,437350.3,1551442.5,7779.9
Missouri,2021-02-06,23545.0,22000.4,25269.2,12267.0,43814.8,0.028,0.0171,0.0388,840878.9,822821.2,858693.3,439494.7,1559042.3,7802.2
Missouri,2021-02-07,24258.6,22545.1,25890.5,12631.4,45115.2,0.028,0.0171,0.0388,845095.1,826966.3,862963.0,441698.7,1566857.2,7823.6
Missouri,2021-02-08,24992.1,23271.1,26877.1,13016.1,46518.6,0.028,0.0171,0.0388,849430.8,831140.7,867285.4,443963.6,1574889.3,7844.1
Missouri,2021-02-09,25914.7,24075.4,27682.4,13493.2,48199.7,0.028,0.0171,0.0388,853889.4,835425.2,871825.8,446292.5,1583155.1,7863.6
Missouri,2021-02-10,26649.4,24618.4,28655.1,13866.6,49602.6,0.028,0.0171,0.0388,858474.4,839841.6,876496.2,448687.7,1591655.2,7882.1
Missouri,2021-02-11,27405.0,25150.5,29691.3,14247.9,51056.3,0.028,0.0171,0.0388,863189.4,844392.6,881380.5,451150.9,1600401.4,7901.1
Missouri,2021-02-12,28181.9,25675.9,30790.7,14637.2,52563.6,0.028,0.0171,0.0388,868038.0,849009.5,886474.5,453682.7,1609399.9,7920.7
Missouri,2021-02-13,28980.9,26186.0,31970.7,15033.7,54131.9,0.028,0.0171,0.0388,873024.2,853688.7,891754.9,456285.1,1618656.2,7941.0
Missouri,2021-02-14,29802.5,26694.8,33188.8,15438.3,55753.0,0.028,0.0171,0.0388,878151.6,858587.1,897157.8,458962.9,1628173.4,7961.8
Missouri,2021-02-15,30647.5,27227.6,34488.8,15853.4,57441.7,0.028,0.0171,0.0388,883424.5,863605.1,902868.4,461716.2,1637970.3,7982.9
Missouri,2021-02-16,31516.3,27708.9,35814.0,16271.1,59182.9,0.028,0.0171,0.0388,888846.9,868721.4,908609.8,464546.7,1648036.8,8004.6
Missouri,2021-02-17,32409.8,28226.2,37201.2,16700.5,60989.6,0.028,0.0171,0.0388,894422.9,873879.6,914768.6,467455.4,1658405.5,8026.7
Missouri,2021-02-18,33328.7,28708.2,38664.5,17133.0,62869.5,0.028,0.0171,0.0388,900157.1,879201.7,921108.5,470446.8,1669069.3,8049.4
Missouri,2021-02-19,34273.6,29213.6,40179.2,17575.9,64815.8,0.028,0.0171,0.0388,906053.8,884492.9,927812.8,473519.4,1680049.0,8073.7
Missouri,2021-02-20,35245.3,29758.3,41770.6,18032.1,66840.5,0.028,0.0171,0.0388,912117.7,889961.8,934430.5,476679.5,1691321.6,8099.9
Missouri,2021-02-21,36244.5,30284.9,43418.4,18493.3,68937.3,0.028,0.0171,0.0388,918353.6,895541.9,941592.0,479928.0,1702940.3,8127.5
Missouri,2021-02-22,37272.1,30828.2,45099.0,18964.6,71096.6,0.028,0.0171,0.0388,924766.2,901132.8,949116.2,483265.3,1714902.3,8156.9
Missouri,2021-02-23,38328.7,31360.1,46863.8,19441.4,73343.3,0.028,0.0171,0.0388,931360.6,906861.1,956863.9,486696.2,1727207.0,8188.3
Missouri,2021-02-24,39415.4,31913.7,48707.8,19929.4,75677.5,0.028,0.0171,0.0388,938142.0,912605.6,964889.7,490220.7,1739868.3,8222.2
Missouri,2021-02-25,40532.9,32457.8,50626.9,20422.8,78099.5,0.028,0.0171,0.0388,945115.6,918333.2,973407.3,493840.1,1752914.5,8256.9
Missouri,2021-02-26,41682.0,33009.3,52654.3,20924.6,80629.1,0.028,0.0171,0.0388,952286.9,924168.9,982374.2,497559.7,1766354.8,8292.2
Missouri,2021-02-27,42863.7,33597.4,54714.3,21441.5,83227.5,0.028,0.0171,0.0388,959661.6,930182.1,991446.5,501383.8,1780169.3,8328.1
Missouri,2021-02-28,44078.9,34161.3,56883.9,21960.1,85938.6,0.028,0.0171,0.0388,967245.3,936439.7,1001091.1,505317.1,1794413.1,8364.8
Missouri,2021-03-01,45328.6,34756.7,59116.8,22493.1,88738.0,0.028,0.0171,0.0388,975044.0,942699.0,1011234.3,509355.9,1809093.7,8402.6
Missouri,2021-03-02,46613.7,35357.0,61475.2,23034.4,91664.6,0.028,0.0171,0.0388,983063.9,948966.4,1021710.6,513502.7,1824207.8,8441.6
Missouri,2021-03-03,47935.2,35979.4,63892.3,23588.5,94680.0,0.028,0.0171,0.0388,991311.1,955344.4,1033001.3,517762.9,1839824.3,8482.0
Montana,2019-12-28,,,,,,,,,,,,,,
Montana,2019-12-29,,,,,,,,,,,,,,
Montana,2019-12-30,,,,,,,,,,,,,,
Montana,2019-12-31,,,,,,,,,,,,,,
Montana,2020-01-01,,,,,,,,,,,,,,
Montana,2020-01-02,,,,,,,,,,,,,,
Montana,2020-01-03,,,,,,,,,,,,,,
Montana,2020-01-04,,,,,,,,,,,,,,
Montana,2020-01-05,,,,,,,,,,,,,,
Montana,2020-01-06,,,,,,,,,,,,,,
Montana,2020-01-07,,,,,,,,,,,,,,
Montana,2020-01-08,,,,,,,,,,,,,,
Montana,2020-01-09,,,,,,,,,,,,,,
Montana,2020-01-10,,,,,,,,,,,,,,
Montana,2020-01-11,,,,,,,,,,,,,,
Montana,2020-01-12,,,,,,,,,,,,,,
Montana,2020-01-13,,,,,,,,,,,,,,
Montana,2020-01-14,,,,,,,,,,,,,,
Montana,2020-01-15,,,,,,,,,,,,,,
Montana,2020-01-16,,,,,,,,,,,,,,
Montana,2020-01-17,,,,,,,,,,,,,,
Montana,2020-01-18,,,,,,,,,,,,,,
Montana,2020-01-19,,,,,,,,,,,,,,
Montana,2020-01-20,,,,,,,,,,,,,,
Montana,2020-01-21,,,,,,,,,,,,,,
Montana,2020-01-22,,,,,,,,,,,,,,
Montana,2020-01-23,,,,,,,,,,,,,,0.0
Montana,2020-01-24,,,,,,,,,,,,,,0.0
Montana,2020-01-25,,,,,,,,,,,,,,0.0
Montana,2020-01-26,,,,,,,,,,,,,,0.0
Montana,2020-01-27,,,,,,,,,,,,,,0.0
Montana,2020-01-28,,,,,,,,,,,,,,0.0
Montana,2020-01-29,,,,,,,,,,,,,,0.0
Montana,2020-01-30,,,,,,,,,,,,,,0.0
Montana,2020-01-31,,,,,,,,,,,,,,0.0
Montana,2020-02-01,,,,,,,,,,,,,,0.0
Montana,2020-02-02,,,,,,,,,,,,,,0.0
Montana,2020-02-03,,,,,,,,,,,,,,0.0
Montana,2020-02-04,,,,,,,,,,,,,,0.0
Montana,2020-02-05,,,,,,,,,,,,,,0.0
Montana,2020-02-06,,,,,,,,,,,,,,0.0
Montana,2020-02-07,,,,,,,,,,,,,,0.0
Montana,2020-02-08,,,,,,,,,,,,,,0.0
Montana,2020-02-09,,,,,,,,,,,,,,0.0
Montana,2020-02-10,,,,,,,,,,,,,,0.0
Montana,2020-02-11,,,,,,,,,,,,,,0.0
Montana,2020-02-12,,,,,,,,,,,,,,0.0
Montana,2020-02-13,,,,,,,,,,,,,,0.0
Montana,2020-02-14,,,,,,,,,,,,,,0.0
Montana,2020-02-15,,,,,,,,,,,,,,0.0
Montana,2020-02-16,,,,,,,,,,,,,,0.0
Montana,2020-02-17,,,,,,,,,,,,,,0.0
Montana,2020-02-18,,,,,,,,,0.5,,,,,0.0
Montana,2020-02-19,,,,,,,,,1.4,,,,,0.0
Montana,2020-02-20,,,,,,,,,2.8,,,,,0.0
Montana,2020-02-21,,,,,,,,,5.6,0.9,5.8,0.8,10.3,0.0
Montana,2020-02-22,3.0,0.0,11.5,0.0,13.1,,,,9.8,3.5,11.0,2.9,18.2,0.0
Montana,2020-02-23,6.0,0.0,18.7,0.0,21.8,,,,15.8,8.1,19.5,6.2,30.2,0.0
Montana,2020-02-24,9.1,0.1,23.8,0.1,28.5,,,,23.7,14.1,30.1,10.3,45.8,0.0
Montana,2020-02-25,18.1,5.6,37.8,4.8,47.2,0.402,0.2516,0.9954,33.9,23.0,42.6,15.9,65.3,0.0
Montana,2020-02-26,27.2,10.3,47.2,8.5,62.0,0.402,0.2515,0.9919,47.0,33.6,57.6,22.6,89.7,0.0
Montana,2020-02-27,39.3,16.4,71.1,13.2,92.2,0.3597,0.2258,0.6142,62.8,48.8,75.9,31.3,119.3,0.0
Montana,2020-02-28,51.4,26.2,90.7,20.2,118.5,0.3008,0.1981,0.4407,81.3,64.8,98.4,40.9,154.6,0.0
Montana,2020-02-29,66.5,36.1,114.5,27.2,150.9,0.2487,0.1771,0.3475,102.5,82.7,124.2,51.7,195.0,0.0
Montana,2020-03-01,84.6,50.0,135.1,36.7,183.1,0.2116,0.1348,0.3031,126.3,104.8,151.3,64.2,239.4,0.0
Montana,2020-03-02,102.7,59.3,164.2,43.8,222.4,0.1819,0.1104,0.2745,152.3,129.6,179.4,78.0,287.5,0.0
Montana,2020-03-03,120.6,76.8,183.9,54.7,253.9,0.1542,0.0832,0.2309,179.6,156.0,209.7,92.4,338.2,0.0
Montana,2020-03-04,137.9,82.1,218.6,60.0,297.0,0.1246,0.0508,0.1828,208.0,179.8,238.0,106.8,389.8,0.0
Montana,2020-03-05,154.4,103.0,237.7,71.8,326.9,0.0987,0.0215,0.1543,237.2,207.2,270.4,122.1,444.2,0.0
Montana,2020-03-06,169.5,113.5,252.5,79.0,352.3,0.0754,0.0068,0.1391,266.2,231.6,301.1,137.0,497.7,0.0
Montana,2020-03-07,177.4,119.9,266.1,83.0,370.1,0.0536,-0.0107,0.114,295.1,258.6,333.3,152.0,551.5,0.0
Montana,2020-03-08,184.1,106.2,263.5,78.6,374.7,0.0341,-0.0303,0.0921,323.3,282.9,363.1,166.5,603.6,0.0
Montana,2020-03-09,189.9,115.9,291.7,83.9,401.5,0.0168,-0.0484,0.0637,351.1,307.9,392.7,180.9,655.0,0.0
Montana,2020-03-10,188.6,115.4,267.3,83.5,382.0,0.0044,-0.0606,0.0595,378.3,334.0,422.0,195.2,705.5,0.0
Montana,2020-03-11,187.6,118.0,274.6,84.5,386.3,-0.0042,-0.0624,0.0536,405.1,357.9,450.1,209.1,754.9,0.0
Montana,2020-03-12,183.5,115.6,265.0,82.6,375.1,-0.0112,-0.0719,0.0597,431.5,382.7,480.6,222.8,804.5,0.0
Montana,2020-03-13,180.7,115.4,263.4,82.1,371.3,-0.0145,-0.0796,0.057,457.7,406.0,508.4,236.4,852.9,0.0
Montana,2020-03-14,177.0,118.4,250.1,82.4,357.9,-0.0139,-0.068,0.0537,484.0,430.4,537.9,250.1,902.1,0.0
Montana,2020-03-15,174.0,105.2,267.6,76.5,368.1,-0.0098,-0.0631,0.0544,511.0,455.0,568.2,264.1,952.4,0.0
Montana,2020-03-16,171.8,111.9,271.3,78.9,369.2,-0.0041,-0.0595,0.0565,538.5,481.0,597.9,278.4,1003.4,0.0
Montana,2020-03-17,170.1,106.8,266.7,76.5,364.0,0.0017,-0.058,0.0554,566.6,506.7,628.4,293.1,1055.7,0.0
Montana,2020-03-18,171.3,112.6,256.9,79.0,357.3,0.0078,-0.0604,0.069,595.5,535.2,659.2,308.2,1109.0,0.1
Montana,2020-03-19,175.1,115.2,255.9,80.8,360.3,0.0129,-0.0499,0.0695,624.9,563.6,690.0,323.6,1163.3,0.1
Montana,2020-03-20,178.7,118.0,268.6,82.7,373.3,0.0172,-0.052,0.0773,654.8,593.2,722.7,339.3,1218.9,0.2
Montana,2020-03-21,183.2,111.3,274.0,80.8,381.6,0.0198,-0.0376,0.08,685.2,623.5,755.5,355.3,1275.3,0.3
Montana,2020-03-22,187.3,120.5,281.5,85.4,391.2,0.0205,-0.0354,0.0907,716.3,654.8,790.2,371.7,1333.4,0.4
Montana,2020-03-23,191.2,128.4,282.1,89.2,395.3,0.0206,-0.0403,0.0786,748.1,684.6,825.1,388.2,1392.4,0.5
Montana,2020-03-24,194.3,119.3,293.0,86.2,406.6,0.0196,-0.0444,0.0871,780.2,714.0,857.5,404.9,1451.4,0.7
Montana,2020-03-25,197.7,133.5,307.8,92.5,421.3,0.0171,-0.0528,0.0772,812.3,744.0,890.2,421.6,1510.5,0.9
Montana,2020-03-26,202.3,126.8,305.8,90.9,423.9,0.0139,-0.0476,0.0761,844.4,774.1,924.0,438.3,1569.8,1.1
Montana,2020-03-27,206.3,130.3,314.1,93.1,434.0,0.011,-0.0485,0.0758,876.4,804.1,961.7,455.0,1629.9,1.4
Montana,2020-03-28,208.9,126.6,310.0,92.0,433.3,0.0071,-0.0549,0.0675,907.8,832.5,997.7,471.3,1688.7,1.7
Montana,2020-03-29,208.7,124.7,302.1,91.1,427.3,0.0007,-0.0648,0.0558,938.2,862.0,1031.1,487.2,1745.4,2.0
Montana,2020-03-30,208.5,139.8,312.7,97.2,435.0,-0.0066,-0.066,0.0583,967.8,891.0,1064.6,502.7,1800.6,2.3
Montana,2020-03-31,207.8,133.8,313.8,94.8,435.1,-0.0131,-0.0659,0.0511,996.5,918.6,1092.6,517.7,1853.1,2.6
Montana,2020-04-01,204.1,134.9,312.4,94.4,430.7,-0.0183,-0.0718,0.0518,1024.3,944.7,1122.9,532.2,1904.8,2.9
Montana,2020-04-02,198.0,128.8,290.6,90.8,408.2,-0.0226,-0.078,0.0373,1051.3,968.9,1152.1,546.1,1954.9,3.2
Montana,2020-04-03,192.2,122.2,297.7,87.0,408.3,-0.0267,-0.088,0.0301,1077.4,992.6,1177.7,559.7,2002.8,3.5
Montana,2020-04-04,186.5,122.0,268.3,85.8,380.6,-0.0299,-0.0913,0.0305,1102.7,1017.1,1205.2,572.9,2049.6,3.8
Montana,2020-04-05,180.9,118.3,274.9,83.2,380.2,-0.0322,-0.1028,0.0367,1126.8,1040.3,1229.1,585.5,2093.9,4.1
Montana,2020-04-06,175.2,109.3,250.2,78.5,356.2,-0.0343,-0.0997,0.0235,1149.9,1062.0,1253.6,597.5,2136.7,4.4
Montana,2020-04-07,170.1,107.2,241.5,76.7,344.8,-0.0364,-0.0999,0.0221,1172.0,1083.8,1278.2,609.1,2177.8,4.7
Montana,2020-04-08,164.0,103.4,256.3,73.9,350.2,-0.0379,-0.0941,0.0265,1193.2,1104.5,1302.3,620.2,2217.5,5.0
Montana,2020-04-09,157.0,96.8,232.4,69.8,325.2,-0.0391,-0.0974,0.0234,1213.6,1122.6,1322.9,630.7,2255.1,5.3
Montana,2020-04-10,150.0,94.4,222.0,67.5,310.7,-0.0404,-0.0994,0.0196,1233.3,1141.7,1343.8,641.0,2291.4,5.6
Montana,2020-04-11,143.6,92.3,215.5,65.4,299.6,-0.0412,-0.1057,0.0199,1252.2,1160.2,1363.8,650.9,2326.4,5.9
Montana,2020-04-12,138.1,93.6,222.9,64.7,300.7,-0.0401,-0.1119,0.0228,1270.5,1177.5,1384.1,660.5,2360.6,6.2
Montana,2020-04-13,132.7,77.5,190.1,57.1,270.2,-0.038,-0.1029,0.0297,1288.4,1193.5,1401.9,669.7,2393.3,6.5
Montana,2020-04-14,127.4,78.1,201.7,56.5,274.2,-0.0359,-0.0994,0.0255,1305.7,1209.7,1422.0,678.7,2425.8,6.8
Montana,2020-04-15,123.0,73.3,194.9,53.6,264.9,-0.0342,-0.1023,0.0248,1322.5,1225.9,1441.1,687.5,2457.2,7.1
Montana,2020-04-16,119.3,68.2,183.5,50.7,252.5,-0.0326,-0.1034,0.0317,1338.8,1240.4,1458.2,695.9,2487.4,7.5
Montana,2020-04-17,115.8,73.8,171.1,52.5,239.7,-0.0307,-0.1106,0.0443,1354.8,1256.3,1474.9,704.3,2516.9,7.8
Montana,2020-04-18,112.5,68.8,178.4,49.8,242.3,-0.0285,-0.1034,0.0362,1370.4,1272.0,1491.4,712.5,2545.8,8.2
Montana,2020-04-19,109.3,64.3,175.7,47.3,237.4,-0.0261,-0.1014,0.0386,1385.8,1286.5,1506.1,720.5,2573.9,8.5
Montana,2020-04-20,106.3,61.8,168.5,45.6,229.0,-0.0236,-0.0848,0.0407,1401.1,1302.2,1522.6,728.5,2602.2,8.9
Montana,2020-04-21,103.5,60.5,158.3,44.6,218.3,-0.0209,-0.0849,0.0522,1416.2,1316.1,1539.4,736.4,2630.4,9.2
Montana,2020-04-22,101.6,51.0,147.6,39.4,208.4,-0.0179,-0.0904,0.049,1431.1,1330.8,1555.2,744.2,2658.1,9.6
Montana,2020-04-23,100.2,58.9,150.8,43.3,209.5,-0.0147,-0.0792,0.0619,1446.1,1345.9,1570.4,752.1,2685.6,9.9
Montana,2020-04-24,99.1,59.5,159.5,43.4,215.4,-0.0113,-0.0822,0.0686,1461.0,1359.8,1586.8,759.8,2713.3,10.2
Montana,2020-04-25,98.2,51.7,154.8,39.4,210.8,-0.0082,-0.0766,0.0663,1475.9,1374.3,1602.5,767.6,2740.9,10.6
Montana,2020-04-26,97.5,58.8,157.0,42.8,212.0,-0.0057,-0.0649,0.0657,1490.8,1388.7,1618.5,775.4,2768.6,10.9
Montana,2020-04-27,97.0,59.1,158.9,42.8,213.1,-0.0033,-0.0688,0.0728,1505.8,1402.5,1633.6,783.2,2796.2,11.2
Montana,2020-04-28,96.8,58.4,156.2,42.5,210.8,-0.0008,-0.0721,0.0657,1521.0,1418.5,1650.2,791.2,2824.4,11.5
Montana,2020-04-29,96.9,53.6,155.7,40.2,210.4,0.0019,-0.0699,0.0688,1536.3,1432.8,1666.8,799.2,2852.9,11.8
Montana,2020-04-30,97.1,56.8,156.9,41.8,211.6,0.0045,-0.0635,0.0727,1551.9,1447.0,1681.8,807.3,2881.3,12.0
Montana,2020-05-01,97.6,56.3,148.8,41.7,205.5,0.0069,-0.0735,0.0717,1567.6,1463.2,1698.8,815.5,2910.6,12.3
Montana,2020-05-02,98.6,58.2,156.7,42.7,212.6,0.0088,-0.0619,0.0773,1583.6,1478.5,1715.9,823.9,2940.1,12.6
Montana,2020-05-03,99.7,63.4,154.6,45.2,212.0,0.0101,-0.0656,0.0872,1599.7,1495.0,1733.4,832.3,2970.0,12.8
Montana,2020-05-04,101.0,61.1,154.3,44.4,212.9,0.0112,-0.062,0.0823,1616.0,1510.0,1751.3,840.8,3000.3,13.0
Montana,2020-05-05,102.5,62.0,170.5,45.1,227.4,0.0121,-0.0654,0.0771,1632.5,1526.5,1767.4,849.5,3030.6,13.3
Montana,2020-05-06,103.5,65.0,167.8,46.5,226.1,0.0125,-0.057,0.0705,1649.3,1541.7,1785.3,858.2,3061.7,13.5
Montana,2020-05-07,104.7,61.0,167.4,45.0,226.7,0.013,-0.0518,0.0847,1666.4,1557.7,1803.1,867.0,3093.2,13.7
Montana,2020-05-08,106.0,62.6,165.7,45.9,226.4,0.0136,-0.0488,0.0813,1683.7,1574.7,1821.2,876.1,3125.3,13.9
Montana,2020-05-09,107.5,60.5,171.8,45.1,232.6,0.0145,-0.0607,0.0818,1701.4,1591.1,1839.4,885.3,3158.0,14.1
Montana,2020-05-10,109.0,69.1,167.0,49.3,230.1,0.0158,-0.0532,0.0803,1719.5,1608.0,1857.9,894.7,3191.3,14.3
Montana,2020-05-11,110.9,67.7,179.1,49.0,241.6,0.0172,-0.0508,0.0831,1738.0,1625.3,1878.1,904.3,3225.6,14.4
Montana,2020-05-12,112.9,70.3,180.6,50.5,244.5,0.0181,-0.0477,0.089,1756.8,1643.1,1898.3,914.1,3260.5,14.6
Montana,2020-05-13,115.0,66.5,176.5,49.2,243.1,0.0187,-0.0445,0.0844,1775.9,1661.3,1918.6,924.1,3296.0,14.8
Montana,2020-05-14,117.5,73.9,180.2,52.9,248.2,0.019,-0.0518,0.0857,1795.4,1680.9,1940.5,934.3,3332.3,15.0
Montana,2020-05-15,120.1,75.2,181.1,53.9,251.3,0.0194,-0.0483,0.0886,1815.4,1698.6,1960.8,944.7,3369.1,15.1
Montana,2020-05-16,122.2,70.6,188.1,52.2,258.7,0.0202,-0.0454,0.0903,1835.8,1720.5,1983.4,955.5,3407.2,15.3
Montana,2020-05-17,124.4,78.5,188.6,56.1,261.2,0.0211,-0.035,0.0876,1856.8,1740.6,2005.7,966.4,3446.0,15.5
Montana,2020-05-18,126.8,84.6,202.8,59.0,274.6,0.0218,-0.0366,0.0842,1878.4,1761.8,2028.3,977.7,3485.9,15.6
Montana,2020-05-19,129.6,76.5,199.0,56.1,274.0,0.0231,-0.0257,0.0931,1900.6,1784.3,2051.7,989.4,3527.1,15.8
Montana,2020-05-20,133.0,79.8,214.0,58.2,289.0,0.025,-0.0323,0.0921,1923.6,1807.0,2076.5,1001.4,3569.7,16.0
Montana,2020-05-21,136.5,79.2,213.9,58.5,291.9,0.0266,-0.0368,0.0933,1947.2,1829.6,2103.2,1013.7,3613.8,16.1
Montana,2020-05-22,140.2,86.7,222.1,62.5,301.9,0.0279,-0.0398,0.1026,1971.6,1853.6,2129.6,1026.4,3658.9,16.3
Montana,2020-05-23,144.6,94.0,227.4,66.3,309.9,0.0289,-0.0345,0.0968,1996.7,1875.6,2156.5,1039.4,3705.5,16.4
Montana,2020-05-24,149.2,95.7,230.7,67.9,316.7,0.0296,-0.037,0.0957,2022.6,1900.9,2183.4,1052.9,3753.4,16.6
Montana,2020-05-25,153.5,97.7,232.2,69.6,321.8,0.0302,-0.0261,0.095,2049.3,1926.0,2213.4,1066.9,3803.2,16.8
Montana,2020-05-26,158.2,100.1,236.3,71.5,329.3,0.031,-0.0324,0.0917,2077.0,1952.7,2242.2,1081.3,3854.4,16.9
Montana,2020-05-27,163.4,103.3,248.6,73.8,343.6,0.0321,-0.0339,0.0965,2105.8,1978.5,2271.6,1096.3,3907.5,17.1
Montana,2020-05-28,168.2,112.0,250.2,78.2,349.4,0.0335,-0.0355,0.0922,2135.9,2008.3,2302.7,1112.0,3963.0,17.3
Montana,2020-05-29,173.6,113.7,262.0,80.0,363.4,0.0349,-0.0302,0.0984,2167.1,2037.1,2336.9,1128.2,4021.0,17.5
Montana,2020-05-30,180.2,110.7,270.2,80.0,375.9,0.0361,-0.0263,0.0982,2199.6,2067.1,2371.3,1145.1,4081.2,17.6
Montana,2020-05-31,187.4,116.8,267.2,83.9,380.7,0.0375,-0.0151,0.1003,2233.4,2100.1,2408.3,1162.8,4144.1,17.8
Montana,2020-06-01,195.2,122.1,287.5,87.6,403.3,0.0394,-0.0157,0.0971,2268.9,2133.2,2446.5,1181.2,4209.9,18.0
Montana,2020-06-02,202.9,133.7,296.3,93.7,417.2,0.0413,-0.0139,0.1045,2306.1,2168.6,2485.2,1200.6,4278.6,18.2
Montana,2020-06-03,211.1,135.8,327.4,96.3,448.8,0.043,-0.0096,0.1075,2345.3,2205.7,2526.7,1221.0,4351.2,18.4
Montana,2020-06-04,220.0,148.5,325.3,102.9,455.5,0.0447,-0.0091,0.1023,2386.6,2246.8,2572.3,1242.7,4428.1,18.6
Montana,2020-06-05,230.4,155.8,338.4,107.9,475.3,0.0471,-0.0075,0.1096,2430.4,2288.7,2616.4,1265.5,4508.7,18.8
Montana,2020-06-06,242.0,161.8,349.4,112.7,494.7,0.0501,-0.0049,0.1027,2477.1,2331.4,2666.3,1289.7,4595.2,19.0
Montana,2020-06-07,254.7,163.2,368.5,115.9,521.3,0.0532,-0.0112,0.1071,2526.7,2378.5,2717.7,1315.6,4686.8,19.2
Montana,2020-06-08,268.6,185.0,383.3,127.0,545.9,0.0559,-0.0064,0.1014,2579.6,2428.9,2772.9,1343.1,4784.5,19.4
Montana,2020-06-09,284.8,191.7,404.1,133.1,577.2,0.0581,0.0057,0.109,2635.8,2482.6,2831.6,1372.5,4888.5,19.6
Montana,2020-06-10,303.0,194.0,422.6,137.8,608.9,0.0597,0.0095,0.1165,2695.6,2537.5,2897.4,1403.5,4999.7,19.8
Montana,2020-06-11,322.6,206.2,462.5,146.5,657.1,0.0607,0.0043,0.1155,2759.0,2597.5,2964.4,1436.5,5117.0,20.0
Montana,2020-06-12,343.7,231.0,468.8,160.5,683.6,0.0613,0.0069,0.1135,2826.4,2663.7,3035.5,1471.8,5241.8,20.3
Montana,2020-06-13,365.7,253.9,507.0,173.6,732.8,0.0615,0.0083,0.113,2898.0,2731.1,3111.1,1509.1,5374.4,20.5
Montana,2020-06-14,388.4,267.1,542.6,183.5,781.2,0.0614,0.0124,0.1136,2974.2,2800.9,3192.3,1548.7,5515.6,20.8
Montana,2020-06-15,412.0,269.1,566.4,189.4,822.3,0.0607,0.0082,0.1161,3054.8,2877.7,3276.7,1590.7,5664.6,21.0
Montana,2020-06-16,438.2,296.7,611.1,205.4,880.5,0.0593,0.0074,0.1097,3139.5,2955.2,3363.6,1634.7,5820.9,21.3
Montana,2020-06-17,465.7,321.8,632.4,220.5,924.4,0.0574,0.0102,0.1063,3228.1,3037.4,3460.5,1680.7,5985.6,21.5
Montana,2020-06-18,495.4,348.8,688.8,236.7,994.1,0.0552,0.0084,0.1016,3320.8,3125.7,3561.4,1729.0,6157.7,21.8
Montana,2020-06-19,523.6,338.5,704.0,239.4,1034.7,0.0523,0.0059,0.1051,3416.7,3212.8,3661.7,1778.8,6335.1,22.1
Montana,2020-06-20,550.6,383.6,724.5,261.8,1078.3,0.0484,0.0038,0.0929,3515.9,3306.5,3768.9,1830.5,6519.1,22.4
Montana,2020-06-21,576.3,405.0,792.5,275.1,1150.4,0.0445,-0.0023,0.0898,3618.7,3402.1,3875.8,1883.9,6709.1,22.7
Montana,2020-06-22,602.0,426.0,813.0,288.3,1192.1,0.0411,-0.0078,0.0914,3724.9,3502.3,3989.9,1939.3,6906.1,23.0
Montana,2020-06-23,623.5,456.8,826.2,303.4,1224.6,0.0383,-0.0065,0.0878,3834.7,3605.2,4107.7,1996.4,7109.8,23.3
Montana,2020-06-24,644.7,459.7,869.3,309.9,1275.8,0.0362,-0.0079,0.0817,3948.3,3718.4,4226.7,2055.9,7319.8,23.7
Montana,2020-06-25,668.2,473.8,871.4,320.3,1303.9,0.0345,-0.007,0.0769,4065.5,3829.3,4353.8,2116.9,7537.4,24.0
Montana,2020-06-26,690.3,496.3,918.5,333.1,1358.2,0.0331,-0.0064,0.0759,4186.1,3944.1,4482.7,2179.8,7760.9,24.4
Montana,2020-06-27,714.0,512.2,918.9,344.2,1386.0,0.0321,-0.0064,0.0737,4309.7,4058.2,4612.7,2244.0,7989.6,24.8
Montana,2020-06-28,738.1,541.5,970.0,359.3,1444.7,0.0303,-0.013,0.0715,4435.7,4179.1,4748.6,2309.7,8223.4,25.2
Montana,2020-06-29,761.7,572.0,980.6,374.4,1478.9,0.0281,-0.0155,0.0722,4564.0,4295.5,4886.0,2376.3,8461.4,25.6
Montana,2020-06-30,783.9,581.4,1055.7,383.4,1550.3,0.026,-0.016,0.0684,4694.8,4418.6,5028.0,2444.4,8704.2,26.1
Montana,2020-07-01,803.4,586.4,1023.4,390.2,1553.8,0.0244,-0.019,0.0659,4829.0,4547.0,5172.1,2514.4,8953.0,26.5
Montana,2020-07-02,819.2,603.7,1079.7,399.6,1605.4,0.0232,-0.0168,0.0645,4966.3,4674.6,5318.5,2585.8,9207.6,27.0
Montana,2020-07-03,834.1,624.8,1061.1,409.6,1612.3,0.0223,-0.0206,0.061,5107.0,4812.6,5467.5,2659.4,9468.0,27.6
Montana,2020-07-04,850.2,614.3,1109.2,411.1,1659.3,0.0215,-0.0181,0.063,5250.2,4950.3,5620.2,2734.1,9733.4,28.2
Montana,2020-07-05,871.9,640.0,1171.7,424.6,1722.8,0.0205,-0.0123,0.0599,5395.2,5089.9,5774.6,2809.7,10002.1,28.8
